cache_invalidation_method_compress,cache_invalidation_method_decompress,page_number,iteration_number,compressed_size,uncompressed_size,compression_time,decompression_time
1,0,412,0,4106,4096,17347,1332
1,0,413,0,4106,4096,17177,1328
1,0,414,0,4038,4096,17065,7722
1,0,415,0,4106,4096,17291,1345
1,0,416,0,4106,4096,17444,1353
1,0,417,0,4106,4096,17229,1336
1,0,418,0,4106,4096,17190,1329
1,0,419,0,4106,4096,16992,1339
1,0,420,0,4106,4096,17177,1330
1,0,421,0,4106,4096,16968,1357
1,0,422,0,4106,4096,16805,1341
1,0,423,0,4106,4096,17323,1337
1,0,424,0,4106,4096,17246,1330
1,0,425,0,4106,4096,17179,1344
1,0,426,0,4106,4096,17069,1340
1,0,427,0,4106,4096,17066,1348
1,0,428,0,4106,4096,17223,1339
1,0,429,0,4106,4096,17138,1343
1,0,430,0,4106,4096,17278,1337
1,0,431,0,4106,4096,17172,1328
1,0,432,0,4106,4096,17257,1338
1,0,433,0,4106,4096,17149,1356
1,0,434,0,4106,4096,17184,1342
1,0,435,0,4106,4096,17680,1337
1,0,436,0,4106,4096,17218,1333
1,0,437,0,4106,4096,17002,1361
1,0,438,0,4106,4096,17196,1336
1,0,439,0,366,4096,19477,10418
1,0,440,0,4106,4096,17643,1337
1,0,441,0,4106,4096,17249,1338
1,0,442,0,4106,4096,17381,1336
1,0,443,0,3858,4096,17525,7698
1,0,444,0,4106,4096,17653,1336
1,0,445,0,3904,4096,22421,2854
1,0,446,0,4106,4096,17114,1327
1,0,447,0,4106,4096,17311,1337
1,0,448,0,4106,4096,16989,1350
1,0,449,0,4106,4096,17152,1353
1,0,450,0,4106,4096,17293,1332
1,0,451,0,3876,4096,17285,7696
1,0,452,0,4106,4096,17160,1340
1,0,453,0,4106,4096,17179,1335
1,0,454,0,4106,4096,17418,1336
1,0,455,0,375,4096,18416,6230
1,0,456,0,4106,4096,17721,1345
1,0,457,0,3958,4096,17504,7532
1,0,458,0,4106,4096,17446,1343
1,0,459,0,4106,4096,17277,1349
1,0,460,0,4106,4096,16938,1352
1,0,461,0,4106,4096,17050,1333
1,0,462,0,4106,4096,17038,1336
1,0,463,0,891,4096,28690,10615
1,0,464,0,4106,4096,17422,1346
1,0,465,0,4106,4096,17013,1343
1,0,466,0,4106,4096,17038,1337
1,0,467,0,4106,4096,17350,1353
1,0,468,0,4106,4096,17284,1345
1,0,469,0,4106,4096,17029,1347
1,0,470,0,4106,4096,17176,1343
1,0,471,0,4106,4096,17266,1337
1,0,472,0,4106,4096,17357,1339
1,0,473,0,512,4096,20846,10101
1,0,474,0,4106,4096,17413,1338
1,0,475,0,4106,4096,17597,1339
1,0,476,0,672,4096,23980,8111
1,0,477,0,123,4096,6909,2956
1,0,478,0,4106,4096,17540,1339
1,0,479,0,4106,4096,18675,1341
1,0,480,0,4106,4096,17370,1342
1,0,481,0,4106,4096,17180,1340
1,0,482,0,4106,4096,17324,1341
1,0,483,0,4106,4096,17087,1343
1,0,484,0,4106,4096,17177,1336
1,0,485,0,3832,4096,21894,2914
1,0,486,0,4014,4096,17086,7695
1,0,487,0,4106,4096,17223,1340
1,0,488,0,642,4096,23199,10779
1,0,489,0,4106,4096,17521,1357
1,0,490,0,4106,4096,17127,1330
1,0,491,0,4106,4096,17168,1361
1,0,492,0,4106,4096,17326,1345
1,0,493,0,4106,4096,17135,1347
1,0,494,0,4106,4096,17831,1343
1,0,495,0,4106,4096,17136,1332
1,0,496,0,4106,4096,17242,1343
1,0,497,0,4106,4096,16939,1354
1,0,498,0,4106,4096,17043,1331
1,0,499,0,4106,4096,16982,1339
1,0,500,0,4106,4096,17233,1334
1,0,501,0,4106,4096,17044,1340
1,0,502,0,4106,4096,16881,1338
1,0,503,0,4106,4096,17408,1336
1,0,504,0,3852,4096,17315,7760
1,0,505,0,4106,4096,17384,1355
1,0,506,0,4106,4096,18303,1335
1,0,507,0,4106,4096,17079,1347
1,0,508,0,4106,4096,17348,1339
1,0,509,0,4106,4096,17013,1350
1,0,510,0,4106,4096,17462,1341
1,0,511,0,4106,4096,17209,1349
1,0,512,0,4106,4096,17111,1340
1,0,513,0,4106,4096,17359,1329
1,0,514,0,4106,4096,17249,1330
1,0,515,0,4028,4096,17165,7476
1,0,516,0,4106,4096,17276,1345
1,0,517,0,4106,4096,17069,1354
1,0,518,0,4106,4096,17144,1352
1,0,519,0,4106,4096,17128,1342
1,0,520,0,3818,4096,22337,8871
1,0,521,0,3788,4096,22126,8407
1,0,522,0,4014,4096,17088,7400
1,0,523,0,4106,4096,17215,1353
1,0,524,0,405,4096,18670,6161
1,0,525,0,4106,4096,17282,1349
1,0,526,0,4106,4096,17166,1328
1,0,527,0,4106,4096,17223,1331
1,0,528,0,4106,4096,17311,1339
1,0,529,0,4106,4096,17136,1346
1,0,530,0,4106,4096,17240,1343
1,0,531,0,440,4096,19491,6395
1,0,532,0,4106,4096,17338,1349
1,0,533,0,4106,4096,17315,1340
1,0,534,0,4106,4096,17106,1341
1,0,535,0,4106,4096,17080,1353
1,0,536,0,4106,4096,17408,1349
1,0,537,0,4106,4096,17186,1351
1,0,538,0,4106,4096,17268,1344
1,0,539,0,4106,4096,17316,1334
1,0,540,0,535,4096,21215,10012
1,0,541,0,4106,4096,17371,1348
1,0,542,0,4106,4096,17304,1350
1,0,543,0,4106,4096,8473,1332
1,0,544,0,4106,4096,17499,1348
1,0,545,0,3857,4096,17636,7631
1,0,546,0,4106,4096,17375,1333
1,0,547,0,4106,4096,17384,1340
1,0,548,0,4106,4096,17453,1349
1,0,549,0,4106,4096,17200,1326
1,0,550,0,2991,4096,18033,6931
1,0,551,0,4106,4096,17043,1340
1,0,552,0,4106,4096,17214,1338
1,0,553,0,4106,4096,17072,1342
1,0,554,0,4106,4096,17134,1342
1,0,555,0,4106,4096,17397,1332
1,0,556,0,4106,4096,17016,1341
1,0,557,0,4106,4096,17166,1340
1,0,558,0,1085,4096,14809,5496
1,0,559,0,4106,4096,17084,1339
1,0,560,0,4106,4096,18647,1328
1,0,561,0,4106,4096,17158,1349
1,0,562,0,4106,4096,17318,1344
1,0,563,0,4106,4096,17234,1336
1,0,564,0,3886,4096,17321,7557
1,0,565,0,4106,4096,17256,1341
1,0,566,0,4106,4096,17587,1343
1,0,567,0,4106,4096,17030,1329
1,0,568,0,4106,4096,17276,1333
1,0,569,0,4106,4096,17299,1327
1,0,570,0,3982,4096,21522,2363
1,0,571,0,4106,4096,17629,1334
1,0,572,0,3846,4096,17138,7477
1,0,573,0,4106,4096,17247,1338
1,0,574,0,4106,4096,16998,1354
1,0,575,0,4106,4096,17595,1341
1,0,576,0,4106,4096,17298,1341
1,0,577,0,4106,4096,17349,1345
1,0,578,0,4106,4096,17084,1343
1,0,579,0,4106,4096,17066,1351
1,0,580,0,4106,4096,17361,1340
1,0,581,0,4106,4096,17167,1351
1,0,582,0,4106,4096,17586,1345
1,0,583,0,4106,4096,17229,1349
1,0,584,0,4106,4096,17626,1334
1,0,585,0,4106,4096,17232,1341
1,0,586,0,4106,4096,17120,1337
1,0,587,0,4106,4096,17182,1332
1,0,588,0,4106,4096,17160,1336
1,0,589,0,4106,4096,17237,1348
1,0,590,0,4106,4096,17149,1342
1,0,591,0,4106,4096,17045,1340
1,0,592,0,4106,4096,17165,1346
1,0,593,0,4106,4096,17098,1346
1,0,594,0,4106,4096,17132,1346
1,0,595,0,4106,4096,17026,1346
1,0,596,0,4106,4096,17587,1354
1,0,597,0,4106,4096,17387,1343
1,0,598,0,4106,4096,17443,1332
1,0,599,0,3858,4096,17130,7474
1,0,600,0,4106,4096,17140,1329
1,0,601,0,4106,4096,17285,1341
1,0,602,0,4106,4096,17095,1335
1,0,603,0,4106,4096,17086,1341
1,0,604,0,546,4096,21608,10171
1,0,605,0,4106,4096,17287,1342
1,0,606,0,4106,4096,17410,1347
1,0,607,0,4106,4096,17302,1343
1,0,608,0,4106,4096,17329,1335
1,0,609,0,4106,4096,17273,1339
1,0,610,0,4106,4096,17254,1330
1,0,611,0,4030,4096,17136,7440
1,0,612,0,4106,4096,17336,1346
1,0,613,0,4106,4096,17428,1341
1,0,614,0,4106,4096,17496,1333
1,0,615,0,4106,4096,17291,1339
1,0,616,0,4106,4096,17403,1367
1,0,617,0,4106,4096,17761,1338
1,0,618,0,4106,4096,17128,1338
1,0,619,0,4106,4096,17388,1326
1,0,620,0,4106,4096,16967,1333
1,0,621,0,4106,4096,17505,1350
1,0,622,0,4106,4096,17131,1332
1,0,623,0,4106,4096,17177,1333
1,0,624,0,4106,4096,17540,1341
1,0,625,0,4106,4096,17552,1341
1,0,626,0,4106,4096,17063,1338
1,0,627,0,4106,4096,17175,1349
1,0,628,0,4106,4096,17035,1356
1,0,629,0,3028,4096,17379,7152
1,0,630,0,4106,4096,17237,1342
1,0,631,0,2942,4096,18342,6747
1,0,632,0,4106,4096,17357,1365
1,0,633,0,4106,4096,17371,1345
1,0,634,0,4106,4096,17502,1331
1,0,635,0,4106,4096,17272,1346
1,0,636,0,419,4096,18684,6117
1,0,637,0,4106,4096,17722,1355
1,0,638,0,4106,4096,17129,1331
1,0,639,0,4106,4096,17190,1338
1,0,640,0,4106,4096,17270,1342
1,0,641,0,3957,4096,17447,7441
1,0,642,0,4106,4096,18325,1341
1,0,643,0,1086,4096,15306,5562
1,0,644,0,4106,4096,17165,1342
1,0,645,0,4106,4096,17072,1348
1,0,646,0,4106,4096,17129,1335
1,0,647,0,4106,4096,17046,1346
1,0,648,0,3872,4096,17739,7320
1,0,649,0,457,4096,18744,6583
1,0,650,0,4106,4096,17307,1336
1,0,651,0,4106,4096,17301,1352
1,0,652,0,4106,4096,17364,1338
1,0,653,0,4106,4096,17297,1331
1,0,654,0,4106,4096,17002,1342
1,0,655,0,4106,4096,17372,1348
1,0,656,0,4106,4096,17123,1341
1,0,657,0,4106,4096,17168,1357
1,0,658,0,857,4096,26991,12403
1,0,659,0,4106,4096,17234,1340
1,0,660,0,4106,4096,17618,1348
1,0,661,0,4106,4096,17278,1354
1,0,662,0,4106,4096,17373,1329
1,0,663,0,4106,4096,17421,1337
1,0,664,0,4106,4096,17534,1339
1,0,665,0,4106,4096,17256,1338
1,0,666,0,2997,4096,17781,6932
1,0,667,0,3815,4096,17077,7515
1,0,668,0,4106,4096,17492,1346
1,0,669,0,3879,4096,17489,7596
1,0,670,0,4106,4096,17222,1354
1,0,671,0,4106,4096,17120,1340
1,0,672,0,4106,4096,17258,1329
1,0,673,0,3882,4096,28248,9976
1,0,674,0,3882,4096,17230,7383
1,0,675,0,3995,4096,17277,7385
1,0,676,0,4106,4096,17295,1354
1,0,677,0,4106,4096,17144,1347
1,0,678,0,4106,4096,17662,1338
1,0,679,0,3838,4096,16865,7400
1,0,680,0,4106,4096,17204,1343
1,0,681,0,4106,4096,17261,1355
1,0,682,0,4106,4096,17457,1338
1,0,683,0,4106,4096,17341,1342
1,0,684,0,3885,4096,17579,7364
1,0,685,0,4106,4096,17252,1339
1,0,686,0,4106,4096,17262,1345
1,0,687,0,4106,4096,17091,1343
1,0,688,0,4106,4096,17470,1333
1,0,689,0,4106,4096,17299,1333
1,0,690,0,4106,4096,17267,1342
