cache_invalidation_method_compress,cache_invalidation_method_decompress,page_number,iteration_number,compressed_size,uncompressed_size,compression_time,decompression_time
1,0,691,0,4155,4096,183622,32908
1,0,692,0,4086,4096,187737,34979
1,0,693,0,3901,4096,193010,38272
1,0,694,0,4104,4096,185984,35291
1,0,695,0,4091,4096,194761,35531
1,0,696,0,4088,4096,187522,35075
1,0,697,0,4078,4096,186289,35228
1,0,698,0,4090,4096,187528,35334
1,0,699,0,4091,4096,189428,34828
1,0,700,0,4090,4096,188608,35005
1,0,701,0,4088,4096,186798,35214
1,0,702,0,4090,4096,186314,34843
1,0,703,0,4095,4096,187497,34401
1,0,704,0,4083,4096,187785,35576
1,0,705,0,4084,4096,185622,34985
1,0,706,0,4100,4096,186924,35020
1,0,707,0,4091,4096,188087,35062
1,0,708,0,4155,4096,185682,33241
1,0,709,0,4090,4096,186473,35923
1,0,710,0,4103,4096,185997,34242
1,0,711,0,4088,4096,199529,35740
1,0,712,0,4081,4096,189143,34979
1,0,713,0,4090,4096,185407,34470
1,0,714,0,4086,4096,185953,35458
1,0,715,0,4082,4096,207680,38017
1,0,716,0,4084,4096,199313,37133
1,0,717,0,4093,4096,199575,37144
1,0,718,0,4088,4096,198866,37211
1,0,719,0,4095,4096,201057,37507
1,0,720,0,4148,4096,196117,34928
1,0,721,0,4100,4096,208436,38683
1,0,722,0,461,4096,170682,18595
1,0,723,0,4088,4096,199296,37722
1,0,724,0,4089,4096,200854,37863
1,0,725,0,4095,4096,200651,37624
1,0,726,0,4089,4096,201805,38152
1,0,727,0,4093,4096,202710,37163
1,0,728,0,4080,4096,199947,38353
1,0,729,0,4087,4096,201062,38242
1,0,730,0,4083,4096,200680,38268
1,0,731,0,4093,4096,201077,37255
1,0,732,0,4092,4096,200387,37288
1,0,733,0,4161,4096,196824,35381
1,0,734,0,4084,4096,200025,37844
1,0,735,0,4058,4096,206725,39002
1,0,736,0,4095,4096,199107,36768
1,0,737,0,4087,4096,199511,38250
1,0,738,0,4087,4096,201026,37710
1,0,739,0,4086,4096,200170,37238
1,0,740,0,4098,4096,199945,37468
1,0,741,0,441,4096,163197,18733
1,0,742,0,4073,4096,200743,38015
1,0,743,0,4098,4096,210558,37449
1,0,744,0,4084,4096,201828,38304
1,0,745,0,4094,4096,199958,37595
1,0,746,0,4087,4096,201071,37952
1,0,747,0,410,4096,165737,25300
1,0,748,0,4091,4096,200526,37815
1,0,749,0,4089,4096,198937,37330
1,0,750,0,4078,4096,199730,37459
1,0,751,0,4088,4096,201549,38147
1,0,752,0,4088,4096,199652,36801
1,0,753,0,4088,4096,199980,37681
1,0,754,0,4094,4096,199701,37328
1,0,755,0,4079,4096,200802,37459
1,0,756,0,4077,4096,199721,37814
1,0,757,0,4090,4096,199029,36681
1,0,758,0,1131,4096,168824,29225
1,0,759,0,4078,4096,201204,37788
1,0,760,0,4082,4096,199446,37650
1,0,761,0,4090,4096,200034,36946
1,0,762,0,4100,4096,202765,37574
1,0,763,0,4094,4096,202686,37364
1,0,764,0,4088,4096,201176,37600
1,0,765,0,4105,4096,200193,37474
1,0,766,0,4087,4096,199716,38131
1,0,767,0,3951,4096,202844,39049
1,0,768,0,4090,4096,199912,37248
1,0,769,0,4098,4096,199791,37205
1,0,770,0,3788,4096,210666,39984
1,0,771,0,4156,4096,199328,35130
1,0,772,0,4090,4096,200591,38109
1,0,773,0,4088,4096,199225,37382
1,0,774,0,4097,4096,209668,37005
1,0,775,0,4082,4096,200948,37254
1,0,776,0,4094,4096,198768,37394
1,0,777,0,4096,4096,198806,37134
1,0,778,0,4099,4096,201114,37918
1,0,779,0,4064,4096,201071,38305
1,0,780,0,4080,4096,199473,37453
1,0,781,0,602,4096,208812,28429
1,0,782,0,4096,4096,201391,37444
1,0,783,0,4089,4096,199412,37998
1,0,784,0,4097,4096,199520,37962
1,0,785,0,4091,4096,198231,37639
1,0,786,0,4089,4096,200890,37565
1,0,787,0,4090,4096,201059,37718
1,0,788,0,4096,4096,200037,37048
1,0,789,0,4090,4096,198694,37691
1,0,790,0,4078,4096,201040,37528
1,0,791,0,4094,4096,199258,37193
1,0,792,0,3897,4096,204734,39345
1,0,793,0,4101,4096,200245,37514
1,0,794,0,4094,4096,199796,37548
1,0,795,0,3890,4096,205998,39908
1,0,796,0,4087,4096,201749,37580
1,0,797,0,4077,4096,202936,38895
1,0,798,0,4091,4096,200756,37757
1,0,799,0,4082,4096,202218,37259
1,0,800,0,4093,4096,200805,37149
1,0,801,0,4098,4096,199986,37328
1,0,802,0,4070,4096,200859,38820
1,0,803,0,4093,4096,201934,37658
1,0,804,0,4090,4096,201692,37865
1,0,805,0,616,4096,224765,21492
1,0,806,0,4090,4096,203031,38312
1,0,807,0,4085,4096,198991,37798
1,0,808,0,4082,4096,199536,38227
1,0,809,0,4080,4096,209536,35012
1,0,810,0,4099,4096,186796,35064
1,0,811,0,4084,4096,186772,34711
1,0,812,0,4088,4096,187600,35709
1,0,813,0,4077,4096,189428,35528
1,0,814,0,4089,4096,185774,35233
1,0,815,0,4079,4096,185912,35205
1,0,816,0,4096,4096,187894,35727
1,0,817,0,4071,4096,189360,36014
1,0,818,0,4074,4096,187919,35604
1,0,819,0,4082,4096,187518,35072
1,0,820,0,4098,4096,187929,34584
1,0,821,0,4095,4096,202035,35358
1,0,822,0,4097,4096,187149,35492
1,0,823,0,4149,4096,184509,33123
1,0,824,0,3908,4096,191592,37685
1,0,825,0,523,4096,186016,18877
1,0,826,0,4081,4096,188584,35561
1,0,827,0,4092,4096,186588,35412
1,0,828,0,4079,4096,186839,35024
1,0,829,0,4086,4096,187652,36022
1,0,830,0,4081,4096,185759,35367
1,0,831,0,4081,4096,185386,35586
1,0,832,0,4096,4096,186446,35130
1,0,833,0,4084,4096,185943,35333
1,0,834,0,4091,4096,186396,34749
1,0,835,0,4074,4096,187093,35639
1,0,836,0,4159,4096,184170,32831
1,0,837,0,4087,4096,185998,34972
1,0,838,0,4094,4096,202183,34987
1,0,839,0,4080,4096,186920,34851
1,0,840,0,4086,4096,186866,35344
1,0,841,0,4086,4096,186532,35266
1,0,842,0,4088,4096,189361,34943
1,0,843,0,4080,4096,186670,35461
1,0,844,0,4071,4096,188348,36369
1,0,845,0,4078,4096,186966,35602
1,0,846,0,4084,4096,187972,35084
1,0,847,0,4076,4096,186599,35342
1,0,848,0,4087,4096,187463,35380
1,0,849,0,4090,4096,215933,38150
1,0,850,0,4098,4096,206129,37280
1,0,851,0,4070,4096,201090,38220
1,0,852,0,1126,4096,234982,24140
1,0,853,0,4086,4096,205944,35637
1,0,854,0,4073,4096,189070,36385
1,0,855,0,4097,4096,186126,34786
1,0,856,0,4089,4096,188002,35516
1,0,857,0,4085,4096,186927,35076
1,0,858,0,4077,4096,188157,35303
1,0,859,0,3913,4096,190454,36872
1,0,860,0,4045,4096,188922,36693
1,0,861,0,4094,4096,187161,34656
1,0,862,0,3882,4096,194173,37433
1,0,863,0,4094,4096,188159,35403
1,0,864,0,477,4096,158490,17713
1,0,865,0,4093,4096,185467,35211
1,0,866,0,4086,4096,189561,36228
1,0,867,0,4052,4096,189082,37087
1,0,868,0,4091,4096,188286,35238
1,0,869,0,4088,4096,187882,35482
1,0,870,0,4084,4096,186956,44100
1,0,871,0,4094,4096,186373,35114
1,0,872,0,4094,4096,185831,35480
1,0,873,0,4074,4096,187301,35853
1,0,874,0,4104,4096,185256,35375
1,0,875,0,4093,4096,185962,35348
1,0,876,0,4095,4096,186864,34791
1,0,877,0,4071,4096,192285,35582
1,0,878,0,4104,4096,186160,35224
1,0,879,0,602,4096,191164,19283
1,0,880,0,4090,4096,188887,36036
1,0,881,0,4086,4096,187072,35431
1,0,882,0,4085,4096,187939,35535
1,0,883,0,4098,4096,186849,34936
1,0,884,0,4100,4096,185250,34332
1,0,885,0,4082,4096,186140,34990
1,0,886,0,4085,4096,187382,35268
1,0,887,0,4036,4096,199528,37568
1,0,888,0,4094,4096,186039,34321
1,0,889,0,4074,4096,188432,35107
1,0,890,0,4083,4096,186272,35190
1,0,891,0,4096,4096,188846,35613
1,0,892,0,4092,4096,186635,35209
1,0,893,0,4081,4096,185109,34508
1,0,894,0,4095,4096,186999,34468
1,0,895,0,4080,4096,187522,34979
1,0,896,0,4092,4096,187442,34456
1,0,897,0,4094,4096,185547,34833
1,0,898,0,4083,4096,188472,35196
1,0,899,0,4085,4096,188639,35222
1,0,900,0,4069,4096,188004,35831
1,0,901,0,4089,4096,186403,34951
1,0,902,0,4095,4096,185755,34477
1,0,903,0,4092,4096,188809,49631
1,0,904,0,4088,4096,188032,35198
1,0,905,0,4091,4096,187367,35060
1,0,906,0,4094,4096,188002,35578
1,0,907,0,4085,4096,186649,35829
1,0,908,0,4090,4096,187427,34714
1,0,909,0,4088,4096,187253,35324
1,0,910,0,4103,4096,185998,34515
1,0,911,0,4082,4096,186666,35391
1,0,912,0,4088,4096,186718,35288
1,0,913,0,4088,4096,186168,34798
1,0,914,0,4096,4096,187353,35734
1,0,915,0,4088,4096,186569,34461
1,0,916,0,4099,4096,215012,37201
1,0,917,0,4089,4096,203156,38142
1,0,918,0,4086,4096,200524,37715
1,0,919,0,4083,4096,199229,49449
1,0,920,0,4082,4096,204445,35138
1,0,921,0,4098,4096,186575,34497
1,0,922,0,4088,4096,187318,35863
1,0,923,0,4083,4096,187747,36245
1,0,924,0,4083,4096,185339,34613
1,0,925,0,4083,4096,184949,34766
1,0,926,0,4091,4096,185435,34075
1,0,927,0,4070,4096,186659,34738
1,0,928,0,4055,4096,186969,35108
1,0,929,0,4079,4096,186756,34662
1,0,930,0,4089,4096,186880,34725
1,0,931,0,4079,4096,186577,35040
1,0,932,0,4156,4096,184595,32450
1,0,933,0,4067,4096,189554,36181
1,0,934,0,4081,4096,186861,35439
1,0,935,0,4103,4096,186927,35600
1,0,936,0,4096,4096,197975,35768
1,0,937,0,4100,4096,186245,34991
1,0,938,0,4098,4096,185723,34942
1,0,939,0,3879,4096,191418,37201
1,0,940,0,3885,4096,192643,37425
1,0,941,0,4086,4096,187606,35479
1,0,942,0,4073,4096,185386,35479
1,0,943,0,4088,4096,188263,35414
1,0,944,0,4096,4096,188340,35648
1,0,945,0,4090,4096,186789,35516
1,0,946,0,4078,4096,187633,35275
1,0,947,0,4085,4096,186844,34404
1,0,948,0,4083,4096,203334,36963
1,0,949,0,4088,4096,202289,37928
1,0,950,0,4084,4096,213306,38870
1,0,951,0,4084,4096,201130,38083
1,0,952,0,4100,4096,201527,37335
1,0,953,0,4085,4096,198951,34944
1,0,954,0,4091,4096,187671,35378
1,0,955,0,3837,4096,197663,38795
1,0,956,0,4088,4096,188700,35042
1,0,957,0,4091,4096,186471,34772
1,0,958,0,4096,4096,185606,35134
1,0,959,0,1276,4096,381078,28602
1,0,960,0,4083,4096,188415,35504
1,0,961,0,4090,4096,189000,35795
1,0,962,0,4099,4096,188129,35988
1,0,963,0,4106,4096,189279,35019
1,0,964,0,4100,4096,188723,34961
1,0,965,0,4084,4096,186966,34735
1,0,966,0,4095,4096,186078,35003
1,0,967,0,4086,4096,187469,35721
1,0,968,0,4090,4096,196589,35026
1,0,969,0,4092,4096,186372,34611
1,0,970,0,4084,4096,188455,34607
1,0,971,0,4111,4096,195448,35528
1,0,972,0,4087,4096,187114,35557
1,0,973,0,4074,4096,187261,34981
1,0,974,0,414,4096,154678,23455
1,0,975,0,4063,4096,188772,37298
1,0,976,0,4091,4096,188221,35158
1,0,977,0,4093,4096,186774,35081
1,0,978,0,4083,4096,186876,34652
1,0,979,0,4093,4096,186285,35074
1,0,980,0,4088,4096,187376,35390
1,0,981,0,4090,4096,187162,35133
1,0,982,0,4105,4096,186479,35195
1,0,983,0,4086,4096,187712,35504
1,0,984,0,4094,4096,197289,35465
1,0,985,0,4098,4096,188958,35135
1,0,986,0,573,4096,183066,25665
1,0,987,0,4094,4096,188624,35934
1,0,988,0,3961,4096,195956,40062
1,0,989,0,4105,4096,187136,35722
1,0,990,0,4084,4096,187323,35189
1,0,991,0,4099,4096,187753,34605
1,0,992,0,4095,4096,187970,36365
1,0,993,0,3027,4096,179160,35832
1,0,994,0,4094,4096,185876,35152
1,0,995,0,4146,4096,183820,32600
1,0,996,0,4093,4096,187077,35175
1,0,997,0,4019,4096,209157,38001
1,0,998,0,4090,4096,186214,35356
1,0,999,0,410,4096,154497,23520
1,0,1000,0,4088,4096,187153,35246
1,0,1001,0,4080,4096,202631,35303
1,0,1002,0,4151,4096,185145,33268
1,0,1003,0,4151,4096,184457,32945
1,0,1004,0,4082,4096,188473,36153
1,0,1005,0,4090,4096,189635,35339
1,0,1006,0,4085,4096,188221,34889
1,0,1007,0,4091,4096,186941,35322
1,0,1008,0,4102,4096,186499,34726
1,0,1009,0,4147,4096,186080,32980
1,0,1010,0,4085,4096,184361,34337
1,0,1011,0,4085,4096,185254,34704
1,0,1012,0,3899,4096,191828,38367
1,0,1013,0,4097,4096,190005,36219
1,0,1014,0,4088,4096,187127,35042
1,0,1015,0,4094,4096,186940,35225
1,0,1016,0,4087,4096,187501,35283
1,0,1017,0,4149,4096,185637,34216
1,0,1018,0,3883,4096,193615,38017
1,0,1019,0,4082,4096,187859,35659
1,0,1020,0,1114,4096,148569,26882
1,0,1021,0,4102,4096,186039,34488
1,0,1022,0,4092,4096,185885,35011
1,0,1023,0,4102,4096,186147,35089
1,0,1024,0,4081,4096,186710,35944
1,0,1025,0,430,4096,164799,17858
1,0,1026,0,4083,4096,189392,35352
1,0,1027,0,4094,4096,186150,35128
1,0,1028,0,4078,4096,186520,34984
1,0,1029,0,483,4096,153673,24226
1,0,1030,0,4091,4096,187204,35566
1,0,1031,0,4091,4096,186276,34953
1,0,1032,0,4096,4096,186173,34584
1,0,1033,0,4080,4096,188948,35573
1,0,1034,0,4085,4096,188316,44597
1,0,1035,0,4089,4096,188166,35146
1,0,1036,0,4091,4096,187323,35490
1,0,1037,0,4085,4096,185935,36017
1,0,1038,0,4092,4096,187080,34649
1,0,1039,0,4155,4096,184669,32569
1,0,1040,0,3774,4096,199821,37354
1,0,1041,0,4077,4096,187721,35820
1,0,1042,0,4069,4096,186639,35374
1,0,1043,0,4094,4096,187234,35271
1,0,1044,0,4056,4096,189493,36479
1,0,1045,0,4152,4096,184342,33071
1,0,1046,0,3894,4096,191736,37749
1,0,1047,0,4101,4096,187623,35313
1,0,1048,0,4087,4096,185489,35487
1,0,1049,0,4081,4096,185741,35234
1,0,1050,0,4080,4096,187292,35440
1,0,1051,0,4094,4096,196603,35523
1,0,1052,0,4084,4096,186234,34945
1,0,1053,0,4093,4096,186550,35218
1,0,1054,0,4076,4096,187604,35351
1,0,1055,0,4082,4096,189321,35980
1,0,1056,0,3904,4096,192590,37577
1,0,1057,0,4094,4096,187170,35012
1,0,1058,0,3882,4096,190715,37680
1,0,1059,0,4082,4096,188987,35729
1,0,1060,0,3911,4096,191370,36665
1,0,1061,0,4095,4096,187257,35126
1,0,1062,0,3911,4096,189050,37105
1,0,1063,0,338,4096,142059,22936
1,0,1064,0,896,4096,304736,30081
1,0,1065,0,4085,4096,188701,35563
1,0,1066,0,4097,4096,187846,35419
1,0,1067,0,4083,4096,203602,36170
1,0,1068,0,4092,4096,187491,35511
1,0,1069,0,4105,4096,187544,35342
1,0,1070,0,4073,4096,190391,35942
1,0,1071,0,4093,4096,188474,35550
1,0,1072,0,4083,4096,188366,36134
1,0,1073,0,4096,4096,186061,34774
1,0,1074,0,4083,4096,185924,35640
1,0,1075,0,4152,4096,184541,33172
1,0,1076,0,4094,4096,186399,34778
1,0,1077,0,4088,4096,186227,34861
1,0,1078,0,4076,4096,188821,35790
1,0,1079,0,4089,4096,185883,35717
1,0,1080,0,4090,4096,186215,34124
1,0,1081,0,4089,4096,187134,35135
1,0,1082,0,4090,4096,186316,34892
1,0,1083,0,4095,4096,188898,35472
1,0,1084,0,4082,4096,186484,35044
1,0,1085,0,4085,4096,186147,34290
1,0,1086,0,4086,4096,186316,34937
1,0,1087,0,4087,4096,185073,34898
1,0,1088,0,4091,4096,186154,34339
1,0,1089,0,4092,4096,186499,35109
1,0,1090,0,4080,4096,186557,34890
1,0,1091,0,4089,4096,207853,37881
1,0,1092,0,4089,4096,200909,38060
1,0,1093,0,4077,4096,199975,37961
1,0,1094,0,4079,4096,200534,37631
1,0,1095,0,4100,4096,198626,48402
1,0,1096,0,4084,4096,187186,35324
1,0,1097,0,4121,4096,189376,35056
1,0,1098,0,4070,4096,185691,34917
1,0,1099,0,4090,4096,185444,34690
1,0,1100,0,4083,4096,197297,36103
1,0,1101,0,4094,4096,186111,35707
1,0,1102,0,4087,4096,186647,34423
1,0,1103,0,4081,4096,187372,34894
1,0,1104,0,4087,4096,188115,35654
1,0,1105,0,4100,4096,193503,35692
1,0,1106,0,4090,4096,185508,34994
1,0,1107,0,4088,4096,186387,34658
1,0,1108,0,4086,4096,186930,35645
1,0,1109,0,4083,4096,187185,35387
1,0,1110,0,585,4096,189648,19086
1,0,1111,0,4100,4096,186667,34822
1,0,1112,0,4092,4096,188168,35474
1,0,1113,0,4097,4096,186831,35128
1,0,1114,0,4090,4096,186113,34987
1,0,1115,0,4099,4096,186063,34741
1,0,1116,0,4090,4096,195606,34992
1,0,1117,0,4097,4096,187082,34829
1,0,1118,0,556,4096,181342,19188
1,0,1119,0,4094,4096,188773,35738
1,0,1120,0,4091,4096,186981,36219
1,0,1121,0,4090,4096,186224,35177
1,0,1122,0,4090,4096,186580,35245
1,0,1123,0,4092,4096,186945,35762
1,0,1124,0,4084,4096,188029,35824
1,0,1125,0,3024,4096,179574,34488
1,0,1126,0,4084,4096,188387,35665
1,0,1127,0,4087,4096,187977,35456
1,0,1128,0,4092,4096,186959,35141
1,0,1129,0,4096,4096,188938,35241
1,0,1130,0,4082,4096,186822,35398
1,0,1131,0,4092,4096,186347,35222
1,0,1132,0,4090,4096,185436,34368
1,0,1133,0,4083,4096,194641,34788
1,0,1134,0,4088,4096,187078,35559
1,0,1135,0,4087,4096,186736,34524
1,0,1136,0,4080,4096,184627,34673
1,0,1137,0,4055,4096,190679,36458
1,0,1138,0,4091,4096,188184,35086
1,0,1139,0,4098,4096,185859,35174
1,0,1140,0,4086,4096,184661,35120
1,0,1141,0,4087,4096,188172,35067
1,0,1142,0,425,4096,158244,16822
1,0,1143,0,4086,4096,188544,35098
1,0,1144,0,4086,4096,188869,35458
1,0,1145,0,4096,4096,186444,35820
1,0,1146,0,4080,4096,186078,34804
1,0,1147,0,4082,4096,186910,35143
1,0,1148,0,4102,4096,186834,34750
1,0,1149,0,4092,4096,186268,34850
1,0,1150,0,4083,4096,183002,34383
1,0,1151,0,4077,4096,185400,34731
1,0,1152,0,4085,4096,185313,34677
1,0,1153,0,4092,4096,185468,34632
1,0,1154,0,4080,4096,188546,35086
1,0,1155,0,4106,4096,186319,34772
1,0,1156,0,4087,4096,186519,35118
1,0,1157,0,4090,4096,185857,34496
1,0,1158,0,4088,4096,187208,35023
1,0,1159,0,4095,4096,185607,34831
1,0,1160,0,4098,4096,184488,34933
1,0,1161,0,4088,4096,185669,35230
1,0,1162,0,4082,4096,187478,34763
1,0,1163,0,4099,4096,184203,34493
1,0,1164,0,146,4096,145004,18504
1,0,1165,0,4084,4096,200779,37788
1,0,1166,0,4088,4096,209523,37740
1,0,1167,0,4102,4096,199392,37560
1,0,1168,0,1118,4096,169487,26902
1,0,1169,0,4092,4096,186071,34475
1,0,1170,0,4089,4096,186930,34902
1,0,1171,0,4079,4096,185619,35117
1,0,1172,0,4094,4096,186357,35361
1,0,1173,0,4084,4096,185696,35275
1,0,1174,0,4083,4096,187863,36708
1,0,1175,0,4095,4096,187382,35136
1,0,1176,0,4093,4096,187208,35362
1,0,1177,0,4103,4096,187070,35082
1,0,1178,0,4087,4096,186501,35176
1,0,1179,0,4093,4096,188091,34591
1,0,1180,0,4080,4096,186100,35305
1,0,1181,0,4093,4096,186585,34687
1,0,1182,0,381,4096,143945,22243
1,0,1183,0,4103,4096,198164,35220
1,0,1184,0,4090,4096,186165,35235
1,0,1185,0,4084,4096,184496,35113
1,0,1186,0,4086,4096,187262,35118
1,0,1187,0,3896,4096,193630,37369
1,0,1188,0,4082,4096,185803,35343
1,0,1189,0,2961,4096,177288,34643
1,0,1190,0,586,4096,188650,25688
1,0,1191,0,4085,4096,188332,35043
1,0,1192,0,4078,4096,187565,35667
1,0,1193,0,4085,4096,188207,35257
1,0,1194,0,4076,4096,187867,35457
1,0,1195,0,4093,4096,185251,35660
1,0,1196,0,4085,4096,185973,35335
1,0,1197,0,4093,4096,185949,35051
1,0,1198,0,4096,4096,185442,34262
1,0,1199,0,4092,4096,185846,34400
1,0,1200,0,4083,4096,196268,35507
1,0,1201,0,3826,4096,198184,37365
1,0,1202,0,3950,4096,204000,40333
1,0,1203,0,4086,4096,187851,35324
1,0,1204,0,4104,4096,186841,34472
1,0,1205,0,4091,4096,187574,35577
1,0,1206,0,435,4096,161592,17258
1,0,1207,0,4097,4096,187686,35509
1,0,1208,0,4091,4096,190413,36039
1,0,1209,0,445,4096,163986,17181
1,0,1210,0,4089,4096,186930,35967
1,0,1211,0,4079,4096,186142,35091
1,0,1212,0,4090,4096,186849,35780
1,0,1213,0,4091,4096,185429,34405
1,0,1214,0,4093,4096,185417,35248
1,0,1215,0,4092,4096,186491,36054
1,0,1216,0,4083,4096,194828,35204
1,0,1217,0,4088,4096,187543,34687
1,0,1218,0,4082,4096,187166,35650
1,0,1219,0,4086,4096,185794,36119
1,0,1220,0,4084,4096,185709,36048
1,0,1221,0,4086,4096,186490,35243
1,0,1222,0,4098,4096,186851,34772
1,0,1223,0,4091,4096,186642,35622
1,0,1224,0,4091,4096,185829,35022
1,0,1225,0,4146,4096,185104,32806
1,0,1226,0,4093,4096,186494,34858
1,0,1227,0,4085,4096,187128,35269
1,0,1228,0,4058,4096,187686,36211
1,0,1229,0,4080,4096,186541,35615
1,0,1230,0,3999,4096,194539,38272
1,0,1231,0,4083,4096,186346,35697
1,0,1232,0,4085,4096,184924,34516
1,0,1233,0,4091,4096,196665,35147
1,0,1234,0,4088,4096,185759,34630
1,0,1235,0,4097,4096,187669,34704
1,0,1236,0,4088,4096,186696,34753
1,0,1237,0,4092,4096,189615,35654
1,0,1238,0,4085,4096,186584,35771
1,0,1239,0,4093,4096,185405,35261
1,0,1240,0,4101,4096,185378,34526
1,0,1241,0,4091,4096,186716,34645
1,0,1242,0,3150,4096,309721,45438
1,0,1243,0,4100,4096,187350,35551
1,0,1244,0,4081,4096,186644,35342
1,0,1245,0,3898,4096,191836,37898
1,0,1246,0,4090,4096,187962,35119
1,0,1247,0,4080,4096,185933,34773
1,0,1248,0,4070,4096,187368,35600
1,0,1249,0,4075,4096,197229,36152
1,0,1250,0,4085,4096,186011,35731
1,0,1251,0,4085,4096,185918,34762
1,0,1252,0,4088,4096,185852,35145
1,0,1253,0,4088,4096,187668,35699
1,0,1254,0,4089,4096,184891,35589
1,0,1255,0,4093,4096,184815,35416
1,0,1256,0,4091,4096,185584,34597
1,0,1257,0,4092,4096,188356,34965
1,0,1258,0,4093,4096,188007,34932
1,0,1259,0,4097,4096,187838,35420
1,0,1260,0,4094,4096,186994,35371
1,0,1261,0,3950,4096,206351,40266
1,0,1262,0,4079,4096,186558,34987
1,0,1263,0,4077,4096,186131,34685
1,0,1264,0,4083,4096,187844,35215
1,0,1265,0,4078,4096,194562,35738
1,0,1266,0,745,4096,207015,29126
1,0,1267,0,4082,4096,186707,35706
1,0,1268,0,4095,4096,186723,35630
1,0,1269,0,4043,4096,190383,36714
1,0,1270,0,4099,4096,187522,34542
1,0,1271,0,4081,4096,186132,35217
1,0,1272,0,4092,4096,186007,34804
1,0,1273,0,4085,4096,187338,34860
1,0,1274,0,4098,4096,187075,35915
1,0,1275,0,4080,4096,187818,35800
1,0,1276,0,4082,4096,186488,34916
1,0,1277,0,4089,4096,187510,36374
1,0,1278,0,4092,4096,192846,35461
1,0,1279,0,4097,4096,186645,35266
1,0,1280,0,4108,4096,187204,35272
1,0,1281,0,3739,4096,199624,36857
1,0,1282,0,389,4096,148907,23255
1,0,1283,0,4091,4096,185983,35464
1,0,1284,0,4090,4096,186062,35227
1,0,1285,0,4102,4096,187460,35704
1,0,1286,0,4088,4096,188629,34842
1,0,1287,0,4082,4096,187150,34978
1,0,1288,0,4094,4096,185949,35181
1,0,1289,0,4094,4096,188433,35854
1,0,1290,0,4154,4096,185854,33252
1,0,1291,0,4097,4096,186640,34870
1,0,1292,0,4097,4096,191212,35588
1,0,1293,0,494,4096,175803,18070
1,0,1294,0,4094,4096,188781,35654
1,0,1295,0,608,4096,190171,19372
1,0,1296,0,4094,4096,187593,36090
1,0,1297,0,4090,4096,186519,35573
1,0,1298,0,4158,4096,184661,33241
1,0,1299,0,4099,4096,187053,34655
1,0,1300,0,4083,4096,187757,35628
1,0,1301,0,4091,4096,186677,34266
1,0,1302,0,4097,4096,186644,35569
1,0,1303,0,526,4096,180500,25048
1,0,1304,0,981,4096,264672,31164
1,0,1305,0,4088,4096,188017,35606
1,0,1306,0,4103,4096,187415,36104
1,0,1307,0,4097,4096,185619,34653
1,0,1308,0,4086,4096,186415,34982
1,0,1309,0,4090,4096,186671,34692
1,0,1310,0,4072,4096,203384,37911
1,0,1311,0,4081,4096,191380,36252
1,0,1312,0,4088,4096,186701,35525
1,0,1313,0,4087,4096,186585,35390
1,0,1314,0,515,4096,164637,24371
1,0,1315,0,4096,4096,197579,35218
1,0,1316,0,463,4096,154741,17756
1,0,1317,0,4082,4096,188091,35847
1,0,1318,0,4092,4096,187675,34930
1,0,1319,0,4082,4096,187786,35467
1,0,1320,0,4081,4096,187163,35213
1,0,1321,0,3900,4096,192650,37298
1,0,1322,0,411,4096,153258,23963
1,0,1323,0,4088,4096,187654,36743
1,0,1324,0,4091,4096,187167,35489
1,0,1325,0,4101,4096,186829,35160
1,0,1326,0,3887,4096,191973,37537
1,0,1327,0,4083,4096,186724,35114
1,0,1328,0,4095,4096,185383,35278
1,0,1329,0,922,4096,243450,31730
1,0,1330,0,4096,4096,187634,34890
1,0,1331,0,4092,4096,186380,48841
1,0,1332,0,4081,4096,189106,35735
1,0,1333,0,4022,4096,201348,37726
1,0,1334,0,697,4096,188003,26843
1,0,1335,0,4155,4096,185821,34687
1,0,1336,0,4079,4096,186456,35232
1,0,1337,0,4069,4096,186077,35246
1,0,1338,0,4088,4096,185581,35263
1,0,1339,0,4066,4096,187311,35485
1,0,1340,0,4104,4096,188106,35292
1,0,1341,0,1240,4096,265548,36281
1,0,1342,0,767,4096,199673,28327
1,0,1343,0,649,4096,206550,21399
1,0,1344,0,4090,4096,200309,38103
1,0,1345,0,4098,4096,200850,37844
1,0,1346,0,4090,4096,199844,37475
1,0,1347,0,429,4096,171233,17733
1,0,1348,0,2051,4096,179333,31138
1,0,1349,0,4076,4096,187419,35441
1,0,1350,0,4091,4096,187940,35416
1,0,1351,0,4081,4096,186909,35790
1,0,1352,0,4081,4096,188279,35310
1,0,1353,0,493,4096,174596,17993
1,0,1354,0,4077,4096,185554,35959
1,0,1355,0,4090,4096,187996,35670
1,0,1356,0,4090,4096,187672,35400
1,0,1357,0,552,4096,181022,18848
1,0,1358,0,4075,4096,187266,35807
1,0,1359,0,4096,4096,185390,35121
1,0,1360,0,871,4096,295400,29281
1,0,1361,0,411,4096,154931,23546
1,0,1362,0,4081,4096,189252,36358
1,0,1363,0,3611,4096,196041,36235
1,0,1364,0,4099,4096,197979,35308
1,0,1365,0,1111,4096,148552,27139
1,0,1366,0,4085,4096,187242,35115
1,0,1367,0,514,4096,168039,18424
1,0,1368,0,433,4096,150911,18070
1,0,1369,0,4088,4096,186691,34748
1,0,1370,0,4087,4096,187195,35679
