cache_invalidation_method_compress,cache_invalidation_method_decompress,page_number,iteration_number,compressed_size,uncompressed_size,compression_time,decompression_time
1,0,583,0,4114,4096,3392,1031
1,0,584,0,4114,4096,3398,1026
1,0,585,0,4114,4096,3447,1029
1,0,586,0,4114,4096,3716,1037
1,0,587,0,4114,4096,3399,1033
1,0,588,0,4114,4096,3427,1035
1,0,589,0,4114,4096,3445,1037
1,0,590,0,4114,4096,3753,1034
1,0,591,0,4114,4096,3399,1029
1,0,592,0,4114,4096,3514,1034
1,0,593,0,4114,4096,3439,1035
1,0,594,0,4114,4096,3198,1027
1,0,595,0,4114,4096,2842,1045
1,0,596,0,4114,4096,2981,1029
1,0,597,0,4114,4096,2861,1035
1,0,598,0,4114,4096,2896,1033
1,0,599,0,4114,4096,2910,1027
1,0,600,0,4114,4096,2866,1041
1,0,601,0,4114,4096,3046,1030
1,0,602,0,4114,4096,2900,1032
1,0,603,0,4114,4096,2857,1035
1,0,604,0,775,4096,5995,2817
1,0,605,0,4114,4096,2997,1037
1,0,606,0,4114,4096,3314,1033
1,0,607,0,4114,4096,2883,1042
1,0,608,0,4114,4096,2900,1029
1,0,609,0,4114,4096,3088,1032
1,0,610,0,4114,4096,3165,1030
1,0,611,0,4114,4096,2925,1034
1,0,612,0,4114,4096,3545,1034
1,0,613,0,4114,4096,2913,1041
1,0,614,0,4114,4096,3326,1029
1,0,615,0,4114,4096,2974,1031
1,0,616,0,4114,4096,2890,1030
1,0,617,0,4114,4096,2877,1040
1,0,618,0,4114,4096,2882,1026
1,0,619,0,4114,4096,2905,1028
1,0,620,0,4114,4096,2885,1029
1,0,621,0,4114,4096,2954,1033
1,0,622,0,4114,4096,2860,1029
1,0,623,0,4114,4096,2924,1044
1,0,624,0,4114,4096,3301,1044
1,0,625,0,4114,4096,2896,1031
1,0,626,0,4114,4096,2853,1028
1,0,627,0,4114,4096,3002,1032
1,0,628,0,4114,4096,2975,1028
1,0,629,0,3172,4096,3203,1718
1,0,630,0,4114,4096,3002,1043
1,0,631,0,3101,4096,3682,1318
1,0,632,0,4114,4096,3618,1050
1,0,633,0,4114,4096,3164,1026
1,0,634,0,4114,4096,3038,1035
1,0,635,0,4114,4096,2888,1027
1,0,636,0,560,4096,5079,2203
1,0,637,0,4114,4096,3154,1044
1,0,638,0,4114,4096,2958,1038
1,0,639,0,4114,4096,2956,1032
1,0,640,0,4114,4096,2934,1027
1,0,641,0,4114,4096,2913,1025
1,0,642,0,4114,4096,3276,1033
1,0,643,0,1124,4096,2770,1498
1,0,644,0,4114,4096,2939,1053
1,0,645,0,4114,4096,2944,1028
1,0,646,0,4114,4096,2997,1032
1,0,647,0,4114,4096,4566,1045
1,0,648,0,4114,4096,2867,1031
1,0,649,0,592,4096,5251,2355
1,0,650,0,4114,4096,2994,1034
1,0,651,0,4114,4096,2905,1030
1,0,652,0,4114,4096,3026,1030
1,0,653,0,4114,4096,2861,1034
1,0,654,0,4114,4096,2863,1030
1,0,655,0,4114,4096,2993,1042
1,0,656,0,4114,4096,2879,1029
1,0,657,0,4114,4096,2828,1026
1,0,658,0,1411,4096,9178,3416
1,0,659,0,4114,4096,3177,1033
1,0,660,0,4114,4096,2962,1035
1,0,661,0,4114,4096,2846,1024
1,0,662,0,4114,4096,3201,1036
1,0,663,0,4114,4096,2891,1040
1,0,664,0,4114,4096,2958,1030
1,0,665,0,4114,4096,3134,1033
1,0,666,0,3172,4096,3231,1707
1,0,667,0,4114,4096,2891,1032
1,0,668,0,4114,4096,2870,1026
1,0,669,0,4114,4096,3099,1040
1,0,670,0,4114,4096,2857,1028
1,0,671,0,4114,4096,2843,1030
1,0,672,0,4114,4096,2842,1030
1,0,673,0,3974,4096,10607,3517
1,0,674,0,4114,4096,2943,1035
1,0,675,0,4114,4096,2860,1039
1,0,676,0,4114,4096,2865,1024
1,0,677,0,4114,4096,2868,1024
1,0,678,0,4114,4096,2911,1029
1,0,679,0,4114,4096,3202,1030
1,0,680,0,4114,4096,2970,1029
1,0,681,0,4114,4096,2863,1045
1,0,682,0,4114,4096,2920,1026
1,0,683,0,4114,4096,2844,1036
1,0,684,0,4114,4096,3235,1030
1,0,685,0,4114,4096,2972,1043
1,0,686,0,4114,4096,3096,1029
1,0,687,0,4114,4096,3047,1042
1,0,688,0,4114,4096,3099,1041
1,0,689,0,4114,4096,2827,1040
