cache_invalidation_method_compress,cache_invalidation_method_decompress,page_number,iteration_number,compressed_size,uncompressed_size,compression_time,decompression_time
1,0,291,0,4116,4096,35651,1270
1,0,292,0,4116,4096,30003,1262
1,0,293,0,1207,4096,39419,8455
1,0,294,0,4116,4096,30450,1315
1,0,295,0,576,4096,33101,4960
1,0,296,0,4116,4096,31709,1299
1,0,297,0,4116,4096,29340,1272
1,0,298,0,4116,4096,34630,1277
1,0,299,0,834,4096,36689,7061
1,0,300,0,4116,4096,29884,1283
1,0,301,0,4116,4096,31009,1286
1,0,302,0,1173,4096,29220,1754
1,0,303,0,4116,4096,30781,1276
1,0,304,0,4116,4096,31933,1283
1,0,305,0,4116,4096,33213,1278
1,0,306,0,3228,4096,31036,1428
1,0,307,0,4116,4096,29927,1280
1,0,308,0,4116,4096,30417,1275
1,0,309,0,4116,4096,30469,1276
1,0,310,0,4116,4096,29336,1278
1,0,311,0,4116,4096,30908,1273
1,0,312,0,4116,4096,34589,1277
1,0,313,0,4116,4096,31247,1276
1,0,314,0,4116,4096,30862,1273
1,0,315,0,4116,4096,29800,1285
1,0,316,0,4116,4096,31323,1277
1,0,317,0,4116,4096,29409,1275
1,0,318,0,4116,4096,30883,1274
1,0,319,0,4116,4096,35342,1271
1,0,320,0,4116,4096,30566,1273
1,0,321,0,4116,4096,30570,1271
1,0,322,0,4116,4096,29265,1273
1,0,323,0,4116,4096,30660,1277
1,0,324,0,830,4096,36466,6905
1,0,325,0,4116,4096,29485,1288
1,0,326,0,4116,4096,34963,1274
1,0,327,0,4116,4096,30226,1279
1,0,328,0,4116,4096,31181,1278
1,0,329,0,4116,4096,31192,1280
1,0,330,0,4116,4096,46708,1504
1,0,331,0,4116,4096,35154,1477
1,0,332,0,4116,4096,32659,1482
1,0,333,0,4116,4096,39198,1476
1,0,334,0,4116,4096,34343,1479
1,0,335,0,4116,4096,33551,1483
1,0,336,0,4116,4096,34729,1475
1,0,337,0,4116,4096,33397,1484
1,0,338,0,4116,4096,34076,1482
1,0,339,0,4116,4096,34801,1488
1,0,340,0,4116,4096,37085,1482
1,0,341,0,4116,4096,34323,1478
1,0,342,0,4116,4096,33051,1482
1,0,343,0,4116,4096,36171,1478
1,0,344,0,593,4096,38296,6348
1,0,345,0,4116,4096,33546,1539
1,0,346,0,4116,4096,47861,1277
1,0,347,0,4116,4096,33746,1284
1,0,348,0,4116,4096,31089,1275
1,0,349,0,4116,4096,47909,1488
1,0,350,0,4116,4096,33155,1479
1,0,351,0,4116,4096,35698,1487
1,0,352,0,4116,4096,32452,1481
1,0,353,0,4116,4096,34969,1480
1,0,354,0,4116,4096,39087,1478
1,0,355,0,4116,4096,32484,1490
1,0,356,0,4116,4096,34358,1472
1,0,357,0,4116,4096,50060,1479
1,0,358,0,4116,4096,34040,1476
1,0,359,0,4116,4096,35517,1494
1,0,360,0,4116,4096,33511,1481
1,0,361,0,4116,4096,38351,1486
1,0,362,0,4116,4096,32992,1482
1,0,363,0,4116,4096,35009,1477
1,0,364,0,4116,4096,34615,1480
1,0,365,0,4116,4096,45252,1340
1,0,366,0,4116,4096,31136,1274
1,0,367,0,4116,4096,30010,1273
1,0,368,0,569,4096,38376,4982
1,0,369,0,4116,4096,30978,1300
1,0,370,0,4116,4096,29126,1279
1,0,371,0,4116,4096,30558,1299
1,0,372,0,4116,4096,28815,1279
1,0,373,0,4116,4096,30566,1275
1,0,374,0,4116,4096,31750,1286
1,0,375,0,4116,4096,35922,1275
1,0,376,0,4116,4096,31063,1274
1,0,377,0,4116,4096,30596,1279
1,0,378,0,4116,4096,28818,1275
1,0,379,0,4116,4096,30565,1272
1,0,380,0,4116,4096,29512,1264
1,0,381,0,4116,4096,30958,1271
1,0,382,0,4116,4096,34684,1278
1,0,383,0,4116,4096,40316,1274
1,0,384,0,4116,4096,31512,1269
1,0,385,0,4116,4096,29216,1272
1,0,386,0,4116,4096,30931,1282
1,0,387,0,4116,4096,30691,1272
1,0,388,0,4116,4096,29123,1277
1,0,389,0,4116,4096,34303,1275
1,0,390,0,4116,4096,30869,1286
1,0,391,0,4116,4096,30747,1277
1,0,392,0,4116,4096,31428,1276
1,0,393,0,4116,4096,29194,1269
1,0,394,0,4116,4096,30479,1279
1,0,395,0,4116,4096,29231,1276
1,0,396,0,4116,4096,34282,1275
1,0,397,0,4116,4096,30603,1269
1,0,398,0,4116,4096,30202,1278
1,0,399,0,4116,4096,30514,1273
1,0,400,0,4116,4096,29222,1283
1,0,401,0,4116,4096,30602,1281
1,0,402,0,4116,4096,30370,1273
1,0,403,0,4116,4096,33807,1269
1,0,404,0,4116,4096,30995,1276
1,0,405,0,4116,4096,29761,1278
1,0,406,0,4116,4096,32276,1278
1,0,407,0,610,4096,34217,5089
1,0,408,0,4116,4096,29516,1280
1,0,409,0,4116,4096,30536,1275
1,0,410,0,4116,4096,33283,1272
1,0,411,0,4116,4096,31060,1269
1,0,412,0,4116,4096,31386,1267
1,0,413,0,4116,4096,29683,1280
1,0,414,0,4116,4096,31671,1280
1,0,415,0,4116,4096,29389,1276
1,0,416,0,4116,4096,30780,1278
1,0,417,0,4116,4096,34660,1275
1,0,418,0,4116,4096,29381,1272
1,0,419,0,4116,4096,30657,1277
1,0,420,0,4116,4096,28985,1272
1,0,421,0,4116,4096,30920,1282
1,0,422,0,4116,4096,31928,1272
1,0,423,0,4116,4096,29844,1274
1,0,424,0,4116,4096,35317,1272
1,0,425,0,4116,4096,30086,1277
1,0,426,0,4116,4096,30695,1268
1,0,427,0,4116,4096,30677,1276
1,0,428,0,4116,4096,28834,1274
1,0,429,0,4116,4096,30394,1276
1,0,430,0,4116,4096,30077,1265
1,0,431,0,4116,4096,35578,1266
1,0,432,0,4116,4096,31144,1274
1,0,433,0,4116,4096,29868,1276
1,0,434,0,4116,4096,30404,1279
1,0,435,0,4116,4096,28954,1271
1,0,436,0,4116,4096,30229,1272
1,0,437,0,4116,4096,30292,1282
1,0,438,0,4116,4096,35419,1273
1,0,439,0,928,4096,35461,4911
1,0,440,0,4116,4096,28896,1292
1,0,441,0,4116,4096,31496,1284
1,0,442,0,4116,4096,30218,1281
1,0,443,0,4116,4096,28993,1283
1,0,444,0,4116,4096,30660,1271
1,0,445,0,4116,4096,33895,1277
1,0,446,0,4116,4096,31763,1274
1,0,447,0,4116,4096,30902,1269
1,0,448,0,4116,4096,29560,1271
1,0,449,0,4116,4096,31286,1271
1,0,450,0,4116,4096,29801,1283
1,0,451,0,4116,4096,30939,1269
1,0,452,0,4116,4096,34654,1272
1,0,453,0,4116,4096,30841,1283
1,0,454,0,4116,4096,31120,1272
