trace_name,alg_name,cache_invalidation_method_compress,cache_invalidation_method_decompress,page_number,compressed_size,uncompressed_size,compression_time,decompression_time
REFERENCE_ollama,WK64,0,0,2590,2400,4096,28785,22210
REFERENCE_ollama,WK64,0,0,2591,1184,4096,13885,14301
REFERENCE_ollama,WK64,0,0,2592,4240,4096,35043,25587
REFERENCE_ollama,WK64,0,0,2593,2680,4096,52848,35506
REFERENCE_ollama,WK64,0,0,2594,448,4096,5908,4734
REFERENCE_ollama,WK64,0,0,2595,696,4096,7552,7541
REFERENCE_ollama,WK64,0,0,2596,2216,4096,41658,30674
REFERENCE_ollama,WK64,0,0,2597,4240,4096,37410,27813
REFERENCE_ollama,WK64,0,0,2598,1288,4096,15863,14794
REFERENCE_ollama,WK64,0,0,2599,1120,4096,19587,14354
REFERENCE_ollama,WK64,0,0,2600,776,4096,12202,11183
REFERENCE_ollama,WK64,0,0,2601,4240,4096,35787,26072
REFERENCE_ollama,WK64,0,0,2602,4240,4096,89586,59234
REFERENCE_ollama,WK64,0,0,2603,248,4096,4066,3853
REFERENCE_ollama,WK64,0,0,2604,4240,4096,34860,25651
REFERENCE_ollama,WK64,0,0,2605,1224,4096,14774,12805
REFERENCE_ollama,WK64,0,0,2606,1736,4096,21511,24769
REFERENCE_ollama,WK64,0,0,2607,1264,4096,17194,13756
REFERENCE_ollama,WK64,0,0,2608,312,4096,4012,3814
REFERENCE_ollama,WK64,0,0,2609,2416,4096,25835,20636
REFERENCE_ollama,WK64,0,0,2610,976,4096,12996,15164
REFERENCE_ollama,WK64,0,0,2611,4240,4096,35465,25842
REFERENCE_ollama,WK64,0,0,2612,4240,4096,34442,25338
REFERENCE_ollama,WK64,0,0,2613,272,4096,4311,4026
REFERENCE_ollama,WK64,0,0,2614,1568,4096,16832,12919
REFERENCE_ollama,WK64,0,0,2615,4240,4096,36702,27411
REFERENCE_ollama,WK64,0,0,2616,4240,4096,33836,25295
REFERENCE_ollama,WK64,0,0,2617,904,4096,11969,15965
REFERENCE_ollama,WK64,0,0,2618,4240,4096,35715,26187
REFERENCE_ollama,WK64,0,0,2619,824,4096,9853,8254
REFERENCE_ollama,WK64,0,0,2620,3280,4096,70290,46123
REFERENCE_ollama,WK64,0,0,2621,4240,4096,34488,25946
REFERENCE_ollama,WK64,0,0,2622,2656,4096,61009,44475
REFERENCE_ollama,WK64,0,0,2623,848,4096,12365,12484
REFERENCE_ollama,WK64,0,0,2624,408,4096,5638,6646
REFERENCE_ollama,WK64,0,0,2625,448,4096,6392,7190
REFERENCE_ollama,WK64,0,0,2626,4240,4096,33025,23728
REFERENCE_ollama,WK64,0,0,2627,880,4096,11974,11082
REFERENCE_ollama,WK64,0,0,2628,864,4096,10568,12005
REFERENCE_ollama,WK64,0,0,2629,1592,4096,15749,15243
REFERENCE_ollama,WK64,0,0,2630,4240,4096,32781,25306
REFERENCE_ollama,WK64,0,0,2631,488,4096,6708,5337
REFERENCE_ollama,WK64,0,0,2632,696,4096,9954,9685
REFERENCE_ollama,WK64,0,0,2633,1280,4096,12977,11756
REFERENCE_ollama,WK64,0,0,2634,1296,4096,14675,12177
REFERENCE_ollama,WK64,0,0,2635,2384,4096,45861,32272
REFERENCE_ollama,WK64,0,0,2636,1184,4096,22764,17735
REFERENCE_ollama,WK64,0,0,2637,1592,4096,25525,18600
REFERENCE_ollama,WK64,0,0,2638,2728,4096,33574,24599
REFERENCE_ollama,WK64,0,0,2639,4240,4096,36070,26724
REFERENCE_ollama,WK64,0,0,2640,1264,4096,12568,12583
REFERENCE_ollama,WK64,0,0,2641,4240,4096,35478,26087
REFERENCE_ollama,WK64,0,0,2642,952,4096,12445,16106
REFERENCE_ollama,WK64,0,0,2643,1232,4096,20208,16236
REFERENCE_ollama,WK64,0,0,2644,1184,4096,12950,10516
REFERENCE_ollama,WK64,0,0,2645,976,4096,12903,11372
REFERENCE_ollama,WK64,0,0,2646,4240,4096,30194,22877
REFERENCE_ollama,WK64,0,0,2647,536,4096,6593,7313
REFERENCE_ollama,WK64,0,0,2648,704,4096,9764,10503
REFERENCE_ollama,WK64,0,0,2649,592,4096,6906,8306
REFERENCE_ollama,WK64,0,0,2650,4240,4096,32154,26206
REFERENCE_ollama,WK64,0,0,2651,488,4096,5907,5136
REFERENCE_ollama,WK64,0,0,2652,1152,4096,13546,12399
REFERENCE_ollama,WK64,0,0,2653,696,4096,12359,11521
REFERENCE_ollama,WK64,0,0,2654,2736,4096,41477,29284
REFERENCE_ollama,WK64,0,0,2655,1912,4096,17909,14825
REFERENCE_ollama,WK64,0,0,2656,280,4096,4398,5230
REFERENCE_ollama,WK64,0,0,2657,176,4096,2950,2886
REFERENCE_ollama,WK64,0,0,2658,4240,4096,39609,26871
REFERENCE_ollama,WK64,0,0,2659,1200,4096,36533,25263
REFERENCE_ollama,WK64,0,0,2660,4240,4096,30852,22832
REFERENCE_ollama,WK64,0,0,2661,4240,4096,32008,23690
REFERENCE_ollama,WK64,0,0,2662,448,4096,6682,7338
REFERENCE_ollama,WK64,0,0,2663,4240,4096,32001,23877
REFERENCE_ollama,WK64,0,0,2664,728,4096,9222,8827
REFERENCE_ollama,WK64,0,0,2665,4240,4096,31352,24017
REFERENCE_ollama,WK64,0,0,2666,4240,4096,29305,21626
REFERENCE_ollama,WK64,0,0,2667,4240,4096,29695,22166
REFERENCE_ollama,WK64,0,0,2668,4240,4096,28256,21435
REFERENCE_ollama,WK64,0,0,2669,4240,4096,30808,23314
REFERENCE_ollama,WK64,0,0,2670,4240,4096,32920,24148
REFERENCE_ollama,WK64,0,0,2671,4240,4096,29897,22612
REFERENCE_ollama,WK64,0,0,2672,4240,4096,32063,24046
REFERENCE_ollama,WK64,0,0,2673,4240,4096,29454,22210
REFERENCE_ollama,WK64,0,0,2674,4240,4096,27241,20204
REFERENCE_ollama,WK64,0,0,2675,4240,4096,32484,24229
REFERENCE_ollama,WK64,0,0,2676,4240,4096,31118,22711
REFERENCE_ollama,WK64,0,0,2677,1456,4096,46593,31383
REFERENCE_ollama,WK64,0,0,2678,4240,4096,34489,25557
REFERENCE_ollama,WK64,0,0,2679,4240,4096,35757,26181
REFERENCE_ollama,WK64,0,0,2680,4240,4096,31434,23579
REFERENCE_ollama,WK64,0,0,2681,4240,4096,28890,21865
REFERENCE_ollama,WK64,0,0,2682,4240,4096,33982,25952
REFERENCE_ollama,WK64,0,0,2683,4240,4096,35458,26180
REFERENCE_ollama,WK64,0,0,2684,4240,4096,33459,25568
REFERENCE_ollama,WK64,0,0,2685,4240,4096,32004,23538
REFERENCE_ollama,WK64,0,0,2686,4240,4096,33535,24248
REFERENCE_ollama,WK64,0,0,2687,4240,4096,28726,21638
REFERENCE_ollama,WK64,0,0,2688,4240,4096,31091,23723
REFERENCE_ollama,WK64,0,0,2689,4240,4096,34932,25597
REFERENCE_ollama,WK64,0,0,2690,4240,4096,32410,24345
REFERENCE_ollama,WK64,0,0,2691,4240,4096,33277,24475
REFERENCE_ollama,WK64,0,0,2692,4240,4096,31688,23643
REFERENCE_ollama,WK64,0,0,2693,4240,4096,33455,24955
REFERENCE_ollama,WK64,0,0,2694,4240,4096,39193,28371
REFERENCE_ollama,WK64,0,0,2695,4240,4096,34621,25500
REFERENCE_ollama,WK64,0,0,2696,4240,4096,33796,24821
REFERENCE_ollama,WK64,0,0,2697,4240,4096,32938,23720
REFERENCE_ollama,WK64,0,0,2698,4240,4096,32361,24854
REFERENCE_ollama,WK64,0,0,2699,4240,4096,31651,24321
REFERENCE_ollama,WK64,0,0,2700,4240,4096,32841,24382
REFERENCE_ollama,WK64,0,0,2701,4240,4096,36383,24405
REFERENCE_ollama,WK64,0,0,2702,4240,4096,29764,22518
REFERENCE_ollama,WK64,0,0,2703,4240,4096,26043,20388
REFERENCE_ollama,WK64,0,0,2704,4240,4096,27660,20203
REFERENCE_ollama,WK64,0,0,2705,4240,4096,31514,23090
REFERENCE_ollama,WK64,0,0,2706,4240,4096,29850,22485
REFERENCE_ollama,WK64,0,0,2707,4240,4096,28878,25736
REFERENCE_ollama,WK64,0,0,2708,4240,4096,31583,23435
REFERENCE_ollama,WK64,0,0,2709,4240,4096,31483,23203
REFERENCE_ollama,WK64,0,0,2710,4240,4096,33593,24183
REFERENCE_ollama,WK64,0,0,2711,4240,4096,34443,25620
REFERENCE_ollama,WK64,0,0,2712,4240,4096,32256,24094
REFERENCE_ollama,WK64,0,0,2713,4240,4096,30271,23003
REFERENCE_ollama,WK64,0,0,2714,4240,4096,33284,24289
REFERENCE_ollama,WK64,0,0,2715,4240,4096,32221,23961
REFERENCE_ollama,WK64,0,0,2716,4240,4096,30976,23611
REFERENCE_ollama,WK64,0,0,2717,4240,4096,31817,23880
REFERENCE_ollama,WK64,0,0,2718,4240,4096,33792,24798
REFERENCE_ollama,WK64,0,0,2719,4240,4096,30779,23219
REFERENCE_ollama,WK64,0,0,2720,4240,4096,34038,24750
REFERENCE_ollama,WK64,0,0,2721,4240,4096,33492,24351
REFERENCE_ollama,WK64,0,0,2722,4240,4096,31783,24117
REFERENCE_ollama,WK64,0,0,2723,4240,4096,32791,25271
REFERENCE_ollama,WK64,0,0,2724,1312,4096,17209,18161
REFERENCE_ollama,WK64,0,0,2725,4240,4096,36637,27379
REFERENCE_ollama,WK64,0,0,2726,4240,4096,33871,24924
REFERENCE_ollama,WK64,0,0,2727,4240,4096,34637,25789
REFERENCE_ollama,WK64,0,0,2728,4240,4096,31608,23562
REFERENCE_ollama,WK64,0,0,2729,4240,4096,29653,22452
REFERENCE_ollama,WK64,0,0,2730,4240,4096,34724,25896
REFERENCE_ollama,WK64,0,0,2731,4240,4096,31484,23784
REFERENCE_ollama,WK64,0,0,2732,4240,4096,31829,23191
REFERENCE_ollama,WK64,0,0,2733,4240,4096,34892,25358
REFERENCE_ollama,WK64,0,0,2734,4240,4096,34261,25596
REFERENCE_ollama,WK64,0,0,2735,4240,4096,34609,26012
REFERENCE_ollama,WK64,0,0,2736,4240,4096,33053,24715
REFERENCE_ollama,WK64,0,0,2737,4240,4096,32925,24351
REFERENCE_ollama,WK64,0,0,2738,4240,4096,117103,84986
REFERENCE_ollama,WK64,0,0,2739,4240,4096,33570,24612
REFERENCE_ollama,WK64,0,0,2740,4240,4096,34146,24800
REFERENCE_ollama,WK64,0,0,2741,4240,4096,36051,27054
REFERENCE_ollama,WK64,0,0,2742,4240,4096,36354,27217
REFERENCE_ollama,WK64,0,0,2743,4240,4096,34480,25904
REFERENCE_ollama,WK64,0,0,2744,4240,4096,33313,25114
REFERENCE_ollama,WK64,0,0,2745,4240,4096,48408,34253
REFERENCE_ollama,WK64,0,0,2746,4240,4096,36228,26329
REFERENCE_ollama,WK64,0,0,2747,4240,4096,33115,25200
REFERENCE_ollama,WK64,0,0,2748,4240,4096,33976,24642
REFERENCE_ollama,WK64,0,0,2749,4240,4096,33713,24912
REFERENCE_ollama,WK64,0,0,2750,4240,4096,30931,22914
REFERENCE_ollama,WK64,0,0,2751,4240,4096,33436,24485
REFERENCE_ollama,WK64,0,0,2752,4240,4096,29757,22149
REFERENCE_ollama,WK64,0,0,2753,4240,4096,28011,23744
REFERENCE_ollama,WK64,0,0,2754,4240,4096,26982,19504
REFERENCE_ollama,WK64,0,0,2755,4240,4096,28195,21031
REFERENCE_ollama,WK64,0,0,2756,4240,4096,28076,20699
REFERENCE_ollama,WK64,0,0,2757,4240,4096,29000,24529
REFERENCE_ollama,WK64,0,0,2758,4240,4096,32049,24222
REFERENCE_ollama,WK64,0,0,2759,4240,4096,35686,26875
REFERENCE_ollama,WK64,0,0,2760,4240,4096,33532,24427
REFERENCE_ollama,WK64,0,0,2761,4240,4096,32059,23214
REFERENCE_ollama,WK64,0,0,2762,4240,4096,35130,24011
REFERENCE_ollama,WK64,0,0,2763,4240,4096,30658,22733
REFERENCE_ollama,WK64,0,0,2764,4240,4096,28228,21347
REFERENCE_ollama,WK64,0,0,2765,664,4096,10086,9597
REFERENCE_ollama,WK64,0,0,2766,4240,4096,27636,20424
REFERENCE_ollama,WK64,0,0,2767,4240,4096,26661,23279
REFERENCE_ollama,WK64,0,0,2768,4240,4096,32248,24020
REFERENCE_ollama,WK64,0,0,2769,4240,4096,31392,23637
REFERENCE_ollama,WK64,0,0,2770,4240,4096,33392,24284
REFERENCE_ollama,WK64,0,0,2771,4240,4096,32744,24597
REFERENCE_ollama,WK64,0,0,2772,4240,4096,28826,21394
REFERENCE_ollama,WK64,0,0,2773,2192,4096,43556,28772
REFERENCE_ollama,WK64,0,0,2774,4240,4096,34549,25255
REFERENCE_ollama,WK64,0,0,2775,4240,4096,33037,24975
REFERENCE_ollama,WK64,0,0,2776,4240,4096,37948,27125
REFERENCE_ollama,WK64,0,0,2777,4240,4096,35820,28292
REFERENCE_ollama,WK64,0,0,2778,4240,4096,27736,20165
REFERENCE_ollama,WK64,0,0,2779,4240,4096,28379,20687
REFERENCE_ollama,WK64,0,0,2780,4240,4096,29337,21572
REFERENCE_ollama,WK64,0,0,2781,4240,4096,26512,20292
REFERENCE_ollama,WK64,0,0,2782,4240,4096,28703,20824
REFERENCE_ollama,WK64,0,0,2783,4240,4096,33296,22021
REFERENCE_ollama,WK64,0,0,2784,4240,4096,37463,27067
REFERENCE_ollama,WK64,0,0,2785,4240,4096,34267,25228
REFERENCE_ollama,WK64,0,0,2786,4240,4096,34178,25632
REFERENCE_ollama,WK64,0,0,2787,4240,4096,34298,24913
REFERENCE_ollama,WK64,0,0,2788,4240,4096,35297,28043
REFERENCE_ollama,WK64,0,0,2789,4240,4096,27698,20294
REFERENCE_ollama,WK64,0,0,2790,4240,4096,29829,22258
REFERENCE_ollama,WK64,0,0,2791,4240,4096,28506,21427
REFERENCE_ollama,WK64,0,0,2792,4240,4096,26773,19454
REFERENCE_ollama,WK64,0,0,2793,4048,4096,25473,19583
REFERENCE_ollama,WK64,0,0,2794,4240,4096,26489,23000
REFERENCE_ollama,WK64,0,0,2795,1712,4096,18162,15284
REFERENCE_ollama,WK64,0,0,2796,4240,4096,33712,24733
REFERENCE_ollama,WK64,0,0,2797,4240,4096,35023,25062
REFERENCE_ollama,WK64,0,0,2798,888,4096,7909,6685
REFERENCE_ollama,WK64,0,0,2799,656,4096,9898,9316
REFERENCE_ollama,WK64,0,0,2800,824,4096,11062,8756
REFERENCE_ollama,WK64,0,0,2801,4240,4096,33570,25145
REFERENCE_ollama,WK64,0,0,2802,2520,4096,62689,41298
REFERENCE_ollama,WK64,0,0,2803,1120,4096,15940,13788
REFERENCE_ollama,WK64,0,0,2804,4240,4096,25082,19045
REFERENCE_ollama,WK64,0,0,2805,528,4096,5695,5325
REFERENCE_ollama,WK64,0,0,2806,4240,4096,24977,18759
REFERENCE_ollama,WK64,0,0,2807,4240,4096,30099,21904
REFERENCE_ollama,WK64,0,0,2808,4240,4096,30617,25653
REFERENCE_ollama,WK64,0,0,2809,3280,4096,68076,44478
REFERENCE_ollama,WK64,0,0,2810,656,4096,9724,9133
REFERENCE_ollama,WK64,0,0,2811,4240,4096,35113,26171
REFERENCE_ollama,WK64,0,0,2812,2656,4096,60272,44268
REFERENCE_ollama,WK64,0,0,2813,2304,4096,52992,35842
REFERENCE_ollama,WK64,0,0,2814,1688,4096,16636,16281
REFERENCE_ollama,WK64,0,0,2815,856,4096,9262,7725
REFERENCE_ollama,WK64,0,0,2816,2656,4096,52164,37507
REFERENCE_ollama,WK64,0,0,2817,696,4096,8030,7920
REFERENCE_ollama,WK64,0,0,2818,4240,4096,28154,21541
REFERENCE_ollama,WK64,0,0,2819,4240,4096,34870,23759
REFERENCE_ollama,WK64,0,0,2820,4240,4096,35650,25740
REFERENCE_ollama,WK64,0,0,2821,744,4096,11099,9810
REFERENCE_ollama,WK64,0,0,2822,4240,4096,31596,23509
REFERENCE_ollama,WK64,0,0,2823,4240,4096,32760,24853
REFERENCE_ollama,WK64,0,0,2824,4240,4096,30111,21992
REFERENCE_ollama,WK64,0,0,2825,4240,4096,30081,25084
REFERENCE_ollama,WK64,0,0,2826,4240,4096,31008,22677
REFERENCE_ollama,WK64,0,0,2827,4240,4096,28699,20819
REFERENCE_ollama,WK64,0,0,2828,632,4096,7520,8879
REFERENCE_ollama,WK64,0,0,2829,4240,4096,28226,21091
REFERENCE_ollama,WK64,0,0,2830,4240,4096,35463,23910
REFERENCE_ollama,WK64,0,0,2831,4240,4096,33462,24770
REFERENCE_ollama,WK64,0,0,2832,4240,4096,33107,24019
REFERENCE_ollama,WK64,0,0,2833,4240,4096,32623,24178
REFERENCE_ollama,WK64,0,0,2834,840,4096,11171,10097
REFERENCE_ollama,WK64,0,0,2835,4240,4096,37088,25716
REFERENCE_ollama,WK64,0,0,2836,4240,4096,26936,19921
REFERENCE_ollama,WK64,0,0,2837,4240,4096,28915,21104
REFERENCE_ollama,WK64,0,0,2838,4240,4096,76808,51165
REFERENCE_ollama,WK64,0,0,2839,4240,4096,34038,23117
REFERENCE_ollama,WK64,0,0,2840,4240,4096,34586,25718
REFERENCE_ollama,WK64,0,0,2841,2264,4096,36663,26909
REFERENCE_ollama,WK64,0,0,2842,4240,4096,34571,25560
REFERENCE_ollama,WK64,0,0,2843,4240,4096,32493,23755
REFERENCE_ollama,WK64,0,0,2844,4240,4096,35480,28035
REFERENCE_ollama,WK64,0,0,2845,4240,4096,28781,21487
REFERENCE_ollama,WK64,0,0,2846,4240,4096,77026,50893
REFERENCE_ollama,WK64,0,0,2847,1232,4096,10719,10609
REFERENCE_ollama,WK64,0,0,2848,800,4096,9350,8271
REFERENCE_ollama,WK64,0,0,2849,4240,4096,27000,20250
REFERENCE_ollama,WK64,0,0,2850,4240,4096,36033,23825
REFERENCE_ollama,WK64,0,0,2851,1144,4096,21334,16658
REFERENCE_ollama,WK64,0,0,2852,4240,4096,34269,26527
REFERENCE_ollama,WK64,0,0,2853,4240,4096,30634,22940
REFERENCE_ollama,WK64,0,0,2854,4240,4096,34264,24977
REFERENCE_ollama,WK64,0,0,2855,2352,4096,45214,34556
REFERENCE_ollama,WK64,0,0,2856,712,4096,7670,7956
REFERENCE_ollama,WK64,0,0,2857,840,4096,9664,8196
REFERENCE_ollama,WK64,0,0,2858,4240,4096,29306,21442
REFERENCE_ollama,WK64,0,0,2859,4240,4096,27535,20241
REFERENCE_ollama,WK64,0,0,2860,4240,4096,26358,20079
REFERENCE_ollama,WK64,0,0,2861,1232,4096,20285,14009
REFERENCE_ollama,WK64,0,0,2862,664,4096,9190,9563
REFERENCE_ollama,WK64,0,0,2863,1152,4096,10853,11597
REFERENCE_ollama,WK64,0,0,2864,4240,4096,37900,26343
REFERENCE_ollama,WK64,0,0,2865,4240,4096,93000,61114
REFERENCE_ollama,WK64,0,0,2866,4240,4096,38170,28948
REFERENCE_ollama,WK64,0,0,2867,4240,4096,36659,26792
REFERENCE_ollama,WK64,0,0,2868,632,4096,10356,10301
REFERENCE_ollama,WK64,0,0,2869,3216,4096,69894,46066
REFERENCE_ollama,WK64,0,0,2870,4240,4096,35181,25852
REFERENCE_ollama,WK64,0,0,2871,696,4096,8531,8348
REFERENCE_ollama,WK64,0,0,2872,4240,4096,94420,61738
REFERENCE_ollama,WK64,0,0,2873,4240,4096,35554,26575
REFERENCE_ollama,WK64,0,0,2874,4240,4096,34857,25759
REFERENCE_ollama,WK64,0,0,2875,4240,4096,35005,26511
REFERENCE_ollama,WK64,0,0,2876,1544,4096,19018,17112
REFERENCE_ollama,WK64,0,0,2877,4240,4096,33269,24933
REFERENCE_ollama,WK64,0,0,2878,856,4096,11450,10419
REFERENCE_ollama,WK64,0,0,2879,4240,4096,37328,27298
REFERENCE_ollama,WK64,0,0,2880,4240,4096,31239,23370
REFERENCE_ollama,WK64,0,0,2881,4240,4096,33595,24744
REFERENCE_ollama,WK64,0,0,2882,4240,4096,32467,24308
REFERENCE_ollama,WK64,0,0,2883,776,4096,10209,9523
REFERENCE_ollama,WK64,0,0,2884,4240,4096,90717,59631
REFERENCE_ollama,WK64,0,0,2885,4240,4096,28124,23587
REFERENCE_ollama,WK64,0,0,2886,1656,4096,16020,13819
REFERENCE_ollama,WK64,0,0,2887,4240,4096,33830,23392
REFERENCE_ollama,WK64,0,0,2888,4240,4096,35142,25855
REFERENCE_ollama,WK64,0,0,2889,4240,4096,33670,24760
REFERENCE_ollama,WK64,0,0,2890,4240,4096,33648,24365
REFERENCE_ollama,WK64,0,0,2891,4240,4096,34635,26032
REFERENCE_ollama,WK64,0,0,2892,4240,4096,35175,26332
REFERENCE_ollama,WK64,0,0,2893,696,4096,8808,8230
REFERENCE_ollama,WK64,0,0,2894,4240,4096,35357,26867
REFERENCE_ollama,WK64,0,0,2895,896,4096,15190,18242
REFERENCE_ollama,WK64,0,0,2896,4240,4096,35420,26168
REFERENCE_ollama,WK64,0,0,2897,4240,4096,31583,24301
REFERENCE_ollama,WK64,0,0,2898,4240,4096,36221,26615
REFERENCE_ollama,WK64,0,0,2899,1184,4096,18004,17653
REFERENCE_ollama,WK64,0,0,2900,4240,4096,32969,24535
REFERENCE_ollama,WK64,0,0,2901,4240,4096,35075,25768
REFERENCE_ollama,WK64,0,0,2902,4240,4096,33894,25034
REFERENCE_ollama,WK64,0,0,2903,4240,4096,34506,25454
REFERENCE_ollama,WK64,0,0,2904,4240,4096,33810,24818
REFERENCE_ollama,WK64,0,0,2905,4240,4096,35231,25616
REFERENCE_ollama,WK64,0,0,2906,4240,4096,32906,24550
REFERENCE_ollama,WK64,0,0,2907,1112,4096,14765,12576
REFERENCE_ollama,WK64,0,0,2908,4240,4096,35606,26399
REFERENCE_ollama,WK64,0,0,2909,4240,4096,36512,27443
REFERENCE_ollama,WK64,0,0,2910,4240,4096,33581,24546
REFERENCE_ollama,WK64,0,0,2911,4240,4096,87920,58116
REFERENCE_ollama,WK64,0,0,2912,4240,4096,35879,27056
REFERENCE_ollama,WK64,0,0,2913,4240,4096,32899,23844
REFERENCE_ollama,WK64,0,0,2914,4240,4096,33507,25045
REFERENCE_ollama,WK64,0,0,2915,728,4096,10695,9827
REFERENCE_ollama,WK64,0,0,2916,4240,4096,31898,23778
REFERENCE_ollama,WK64,0,0,2917,1528,4096,18899,14432
REFERENCE_ollama,WK64,0,0,2918,312,4096,5733,4886
REFERENCE_ollama,WK64,0,0,2919,560,4096,6491,7072
REFERENCE_ollama,WK64,0,0,2920,4240,4096,29621,22103
REFERENCE_ollama,WK64,0,0,2921,4240,4096,33460,24770
REFERENCE_ollama,WK64,0,0,2922,944,4096,11997,11276
REFERENCE_ollama,WK64,0,0,2923,1960,4096,19548,15738
REFERENCE_ollama,WK64,0,0,2924,4240,4096,35149,25570
REFERENCE_ollama,WK64,0,0,2925,864,4096,10934,9312
REFERENCE_ollama,WK64,0,0,2926,880,4096,11510,10375
REFERENCE_ollama,WK64,0,0,2927,4240,4096,32442,23904
REFERENCE_ollama,WK64,0,0,2928,4240,4096,36524,26393
REFERENCE_ollama,WK64,0,0,2929,4240,4096,32432,23628
REFERENCE_ollama,WK64,0,0,2930,4240,4096,34652,25742
REFERENCE_ollama,WK64,0,0,2931,4240,4096,33012,23886
REFERENCE_ollama,WK64,0,0,2932,4240,4096,31931,23842
REFERENCE_ollama,WK64,0,0,2933,4240,4096,33443,24180
REFERENCE_ollama,WK64,0,0,2934,848,4096,10956,8877
REFERENCE_ollama,WK64,0,0,2935,4240,4096,93658,61076
REFERENCE_ollama,WK64,0,0,2936,800,4096,10898,9829
REFERENCE_ollama,WK64,0,0,2937,4240,4096,30781,23659
REFERENCE_ollama,WK64,0,0,2938,760,4096,10304,11472
REFERENCE_ollama,WK64,0,0,2939,4240,4096,33360,25068
REFERENCE_ollama,WK64,0,0,2940,4240,4096,35489,26264
REFERENCE_ollama,WK64,0,0,2941,4240,4096,32725,24116
REFERENCE_ollama,WK64,0,0,2942,4240,4096,29354,22346
